"qes_year","qes_code","qes_name_en","age_group","turnout","vote_choice","sovereignty_support"
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PLQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"Don't know / Refused",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"QS",
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PLQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"Don't know / Refused",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","18-34",1,"PQ",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PLQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PLQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PLQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PQ",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","18-34",1,"PQ",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"PLQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","18-34",1,"CAQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"PLQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"CAQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"Did not vote / None",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","18-34",1,"PQ",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","18-34",1,"PQ",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"Don't know / Refused",
2012,"qes2012_panel","Quebec Election Study 2012 Panel","18-34",1,"QS",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PQ",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","18-34",1,"PQ",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","18-34",1,"PVQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"CAQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",0,"Did not vote / None",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"Don't know / Refused",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PLQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PQ",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PQ",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",0,"Did not vote / None",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",0,"Did not vote / None",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","18-34",1,"PQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PLQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"PQ",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",0,"Did not vote / None",
2012,"qes2012_panel","Quebec Election Study 2012 Panel","18-34",0,"Did not vote / None",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"CAQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",0,"Did not vote / None",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PLQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","18-34",0,"Did not vote / None",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PLQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","18-34",1,"PQ",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"PLQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"QS",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"CAQ",
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",0,"Did not vote / None",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"Don't know / Refused",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PQ",
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PLQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"CAQ",
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PQ",
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"CAQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PQ",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PQ",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PQ",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"CAQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"QS",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"Don't know / Refused",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"PQ",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"CAQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"PQ",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"Don't know / Refused",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","18-34",1,"PQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"Don't know / Refused",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"ON",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"PQ",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"CAQ",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PLQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PLQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","18-34",1,"CAQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","18-34",1,"QS",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"PLQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"PLQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"Don't know / Refused",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"CAQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"CAQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"CAQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"PQ",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"QS",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"CAQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"Don't know / Refused",
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"PLQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"PLQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","18-34",1,"PVQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","18-34",1,"ON",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"PQ",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"Don't know / Refused",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PLQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"PLQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PQ",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"CAQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"PQ",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"Don't know / Refused",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PLQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"CAQ",
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"PQ",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"PLQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"Did not vote / None",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"PQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PLQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","18-34",1,"PQ",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",0,"Did not vote / None",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"Don't know / Refused",
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"Don't know / Refused",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"CAQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"CAQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"CAQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"PQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"Don't know / Refused",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PLQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"CAQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"PQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"Don't know / Refused",
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"PLQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"PLQ",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"Don't know / Refused",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","18-34",1,"CAQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","18-34",1,"CAQ",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"PQ",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"CAQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PLQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"CAQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"PQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"QS",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"PLQ",
2012,"qes2012_panel","Quebec Election Study 2012 Panel","18-34",0,"Did not vote / None",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","18-34",1,"PLQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"PQ",
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"CAQ",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PLQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"PLQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"Don't know / Refused",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","18-34",0,"Did not vote / None",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PQ",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"PLQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"CAQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"CAQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",0,"Did not vote / None",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PLQ",
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",0,"Did not vote / None",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"PQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PLQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"Don't know / Refused",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"CAQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","18-34",0,"Did not vote / None",
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"PQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","18-34",1,"ON",1
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"CAQ",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","35-54",1,"Don't know / Refused",0
2012,"qes2012_panel","Quebec Election Study 2012 Panel","55+",1,"ON",0
2014,"qes2014","Quebec Election Study 2014","25-34",1,"CAQ",0
2014,"qes2014","Quebec Election Study 2014","65+",1,"PQ",1
2014,"qes2014","Quebec Election Study 2014","25-34",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","18-24",1,"Don't know / Refused",0
2014,"qes2014","Quebec Election Study 2014","65+",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","65+",1,"QS",0
2014,"qes2014","Quebec Election Study 2014","18-24",0,"",0
2014,"qes2014","Quebec Election Study 2014","18-24",1,"PLQ",
2014,"qes2014","Quebec Election Study 2014","55-64",1,"PQ",1
2014,"qes2014","Quebec Election Study 2014","45-54",1,"PLQ",
2014,"qes2014","Quebec Election Study 2014","65+",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","35-44",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","55-64",1,"PQ",1
2014,"qes2014","Quebec Election Study 2014","35-44",1,"CAQ",0
2014,"qes2014","Quebec Election Study 2014","65+",1,"PQ",
2014,"qes2014","Quebec Election Study 2014","35-44",1,"QS",0
2014,"qes2014","Quebec Election Study 2014","18-24",1,"QS",1
2014,"qes2014","Quebec Election Study 2014","25-34",1,"QS",
2014,"qes2014","Quebec Election Study 2014","35-44",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","65+",1,"CAQ",1
2014,"qes2014","Quebec Election Study 2014","25-34",1,"PQ",1
2014,"qes2014","Quebec Election Study 2014","55-64",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","18-24",1,"Don't know / Refused",0
2014,"qes2014","Quebec Election Study 2014","65+",1,"PQ",1
2014,"qes2014","Quebec Election Study 2014","65+",1,"PQ",1
2014,"qes2014","Quebec Election Study 2014","45-54",1,"PLQ",1
2014,"qes2014","Quebec Election Study 2014","55-64",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","35-44",1,"QS",1
2014,"qes2014","Quebec Election Study 2014","65+",1,"PQ",1
2014,"qes2014","Quebec Election Study 2014","55-64",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","55-64",1,"CAQ",1
2014,"qes2014","Quebec Election Study 2014","25-34",1,"PVQ",1
2014,"qes2014","Quebec Election Study 2014","35-44",1,"QS",0
2014,"qes2014","Quebec Election Study 2014","45-54",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","35-44",1,"CAQ",
2014,"qes2014","Quebec Election Study 2014","55-64",1,"PQ",1
2014,"qes2014","Quebec Election Study 2014","35-44",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","35-44",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","25-34",1,"CAQ",0
2014,"qes2014","Quebec Election Study 2014","65+",1,"CAQ",1
2014,"qes2014","Quebec Election Study 2014","45-54",0,"",0
2014,"qes2014","Quebec Election Study 2014","18-24",1,"PQ",1
2014,"qes2014","Quebec Election Study 2014","18-24",0,"",0
2014,"qes2014","Quebec Election Study 2014","65+",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","65+",1,"Don't know / Refused",1
2014,"qes2014","Quebec Election Study 2014","25-34",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","25-34",1,"PQ",1
2014,"qes2014","Quebec Election Study 2014","65+",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","25-34",,"",0
2014,"qes2014","Quebec Election Study 2014","55-64",0,"",0
2014,"qes2014","Quebec Election Study 2014","25-34",1,"ON",1
2014,"qes2014","Quebec Election Study 2014","65+",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","65+",1,"PQ",
2014,"qes2014","Quebec Election Study 2014","65+",1,"QS",0
2014,"qes2014","Quebec Election Study 2014","55-64",1,"PQ",1
2014,"qes2014","Quebec Election Study 2014","35-44",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","65+",1,"PQ",1
2014,"qes2014","Quebec Election Study 2014","25-34",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","18-24",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","35-44",1,"QS",1
2014,"qes2014","Quebec Election Study 2014","45-54",1,"PQ",
2014,"qes2014","Quebec Election Study 2014","35-44",1,"QS",1
2014,"qes2014","Quebec Election Study 2014","55-64",1,"PVQ",1
2014,"qes2014","Quebec Election Study 2014","45-54",0,"",1
2014,"qes2014","Quebec Election Study 2014","25-34",1,"PQ",1
2014,"qes2014","Quebec Election Study 2014","25-34",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","18-24",1,"PQ",1
2014,"qes2014","Quebec Election Study 2014","18-24",0,"",0
2014,"qes2014","Quebec Election Study 2014","55-64",1,"PQ",1
2014,"qes2014","Quebec Election Study 2014","45-54",1,"PQ",1
2014,"qes2014","Quebec Election Study 2014","55-64",1,"PQ",1
2014,"qes2014","Quebec Election Study 2014","45-54",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","18-24",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","18-24",1,"CAQ",1
2014,"qes2014","Quebec Election Study 2014","25-34",0,"",0
2014,"qes2014","Quebec Election Study 2014","65+",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","35-44",1,"PQ",1
2014,"qes2014","Quebec Election Study 2014","55-64",1,"PQ",1
2014,"qes2014","Quebec Election Study 2014","65+",1,"PQ",
2014,"qes2014","Quebec Election Study 2014","55-64",1,"PQ",1
2014,"qes2014","Quebec Election Study 2014","55-64",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","55-64",0,"",1
2014,"qes2014","Quebec Election Study 2014","45-54",1,"PQ",1
2014,"qes2014","Quebec Election Study 2014","55-64",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","55-64",1,"Don't know / Refused",0
2014,"qes2014","Quebec Election Study 2014","65+",1,"PQ",1
2014,"qes2014","Quebec Election Study 2014","65+",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","35-44",1,"CAQ",1
2014,"qes2014","Quebec Election Study 2014","35-44",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","65+",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","55-64",1,"PQ",1
2014,"qes2014","Quebec Election Study 2014","55-64",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","55-64",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","45-54",1,"Don't know / Refused",1
2014,"qes2014","Quebec Election Study 2014","65+",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","65+",1,"PQ",0
2014,"qes2014","Quebec Election Study 2014","18-24",1,"PQ",1
2014,"qes2014","Quebec Election Study 2014","55-64",1,"PQ",1
2014,"qes2014","Quebec Election Study 2014","65+",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","18-24",0,"",0
2014,"qes2014","Quebec Election Study 2014","65+",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","45-54",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","25-34",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","35-44",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","35-44",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","55-64",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","65+",1,"PQ",1
2014,"qes2014","Quebec Election Study 2014","25-34",1,"CAQ",0
2014,"qes2014","Quebec Election Study 2014","65+",1,"PQ",1
2014,"qes2014","Quebec Election Study 2014","25-34",0,"",0
2014,"qes2014","Quebec Election Study 2014","55-64",1,"CAQ",0
2014,"qes2014","Quebec Election Study 2014","25-34",1,"PVQ",0
2014,"qes2014","Quebec Election Study 2014","18-24",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","55-64",1,"PQ",0
2014,"qes2014","Quebec Election Study 2014","45-54",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","45-54",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","25-34",0,"",0
2014,"qes2014","Quebec Election Study 2014","65+",1,"PQ",1
2014,"qes2014","Quebec Election Study 2014","45-54",1,"PQ",1
2014,"qes2014","Quebec Election Study 2014","18-24",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","18-24",1,"PLQ",0
2014,"qes2014","Quebec Election Study 2014","65+",1,"CAQ",0
2014,"qes2014","Quebec Election Study 2014","18-24",1,"QS",0
2014,"qes2014","Quebec Election Study 2014","35-44",0,"",0
2014,"qes2014","Quebec Election Study 2014","35-44",1,"CAQ",0
2014,"qes2014","Quebec Election Study 2014","35-44",0,"",0
